year,comm_code,comm_name,service_name,n
2021,09P,09P,UEP - Odour Inquiries,1
2021,09P,09P,WRS - Cart Management,2
2021,09P,09P,WRS - Compost - Green Cart,1
2021,09P,09P,WRS - New Service - Carts,1
2021,09P,09P,WRS - Programs,2
2021,09P,09P,WRS - Recycling - Blue Cart,4
2021,09P,09P,WRS - Waste - Residential,4
2021,09Q,09Q,311 Contact Us,8
2021,09Q,09Q,After Hours Transit - General Concerns,1
2021,09Q,09Q,AS - Animal at Large,2
2021,09Q,09Q,AS - Animal Bite,2
2021,09Q,09Q,AS - Animal Chase - Threat,2
2021,09Q,09Q,AS - Animal Damaging Pet or Property,2
2021,09Q,09Q,AS - Animal Injured,1
2021,09Q,09Q,AS - Dog Defecation,1
2021,09Q,09Q,AS - Lost and Found Animal,1
2021,09Q,09Q,AS - Rat Sighting,1
2021,09Q,09Q,Bylaw - Disturbance and Behavioural Concerns,1
2021,09Q,09Q,Bylaw - Material on Public Property,5
2021,09Q,09Q,Bylaw - Noise Concerns,2
2021,09Q,09Q,Bylaw - Permit - Noise Exemption,1
2021,09Q,09Q,Bylaw - Snow and Ice on Sidewalk,1
2021,09Q,09Q,Bylaw - Temporary Signs Infraction on City Property,1
2021,09Q,09Q,Bylaw - Vehicle Concerns,7
2021,09Q,09Q,CBS Inspection - Commercial or Multi-Family,7
2021,09Q,09Q,CBS Inspection - Electrical,1
2021,09Q,09Q,CFD - Fireworks Pyro Open Flame Blasting Inspection - FHB,1
2021,09Q,09Q,CFD - Incident Report Request,1
2021,09Q,09Q,CFD - Life Safety Systems Inspection - FHB,1
2021,09Q,09Q,CFD - Lockbox Problem - FHB,1
2021,09Q,09Q,CFD - Special Events Inspection - FHB,1
2021,09Q,09Q,CN - New Audible/Accessible Pedestrian Signal,1
2021,09Q,09Q,Corporate - Encampment Concerns,11
2021,09Q,09Q,Corporate - Graffiti Concerns,7
2021,09Q,09Q,CT - Bus Route or Bus Schedule,1
2021,09Q,09Q,CT - Snow and Ice Control,1
2021,09Q,09Q,Facility Mgmt - FMCCC - Customer Care Centre,1
2021,09Q,09Q,Law - Risk Management and Claims,2
2021,09Q,09Q,N/A,22
2021,09Q,09Q,Opinions on Business Units,1
2021,09Q,09Q,Parks - Community Inquiry,6
2021,09Q,09Q,Parks - Employee Complaint - Compliment,1
2021,09Q,09Q,Parks - Garbage - WAM,26
2021,09Q,09Q,Parks - General Concerns,1
2021,09Q,09Q,Parks - Infrastructure - WAM,16
2021,09Q,09Q,Parks - Irrigation Line Location Request - WAM,2
2021,09Q,09Q,Parks - Lost and Found - WAM,2
2021,09Q,09Q,Parks - Maintenance - WAM,2
2021,09Q,09Q,Parks - Pathway Concern - WAM,2
2021,09Q,09Q,Parks - Planning Inquiries,1
2021,09Q,09Q,Parks - Snow and Ice Concerns - WAM,4
2021,09Q,09Q,Parks - Tree Concern - WAM,2
2021,09Q,09Q,Parks - Wildlife Management,4
2021,09Q,09Q,Parks - Wildlife Sightings,1
2021,09Q,09Q,Playfield Portisan Placement Request,1
2021,09Q,09Q,Roads - Dead Animal Pick-Up,12
2021,09Q,09Q,Roads - Debris on Backlane,5
2021,09Q,09Q,Roads - Debris on Street/Sidewalk/Boulevard,11
2021,09Q,09Q,Roads - Employee Complaint - Compliment,1
2021,09Q,09Q,Roads - Fence - Noise Barrier - Retaining Wall Repair,1
2021,09Q,09Q,"Roads - NEW Signal, Left Turn or Pedestrian Light Request",1
2021,09Q,09Q,Roads - Pothole Maintenance,3
2021,09Q,09Q,Roads - Roadway Maintenance,8
2021,09Q,09Q,Roads - Snow and Ice Control,2
2021,09Q,09Q,Roads - Streetlight Maintenance,1
2021,09Q,09Q,Roads - Traffic or Pedestrian Light Repair,8
2021,09Q,09Q,Roads - Traffic Signal Lane Designation Sign,1
2021,09Q,09Q,Roads - Traffic Signal Timing Inquiry,4
2021,09Q,09Q,Stewardship of City Owned Land,14
2021,09Q,09Q,TP - Noise Barrier Wall,1
2021,09Q,09Q,WATR - Erosion and Sediment Control,2
2021,09Q,09Q,WATS - Fire Hydrant,2
2021,09Q,09Q,WATS - Storm Pond Concerns,6
2021,09Q,09Q,WATS - Water Main Break or Leak,1
2021,09Q,09Q,WATS - Water Quality,1
2021,09Q,09Q,WRS - Employee - Complaint Compliment,11
2021,09Q,09Q,WRS - Landfill - Clean Fill,4
2021,09Q,09Q,WRS - Landfill - Industrial Permit or Inquiry,5
2021,09Q,09Q,WRS - Programs,6
2021,10D,10D,Bylaw - Long Grass - Weeds Infraction,1
2021,10D,10D,ESM - Environmental and Safety Management Inquiries,1
2021,10D,10D,Finance - Property Tax Account Inquiry,2
2021,10D,10D,Roads - Debris on Street/Sidewalk/Boulevard,1
2021,10D,10D,Roads - Roadway Maintenance,2
2021,10D,10D,Roads - Signs - Missing - Damaged,1
2021,10D,10D,Roads - Traffic or Pedestrian Light Repair,1
2021,10D,10D,Roads - Traffic Signal Timing Inquiry,1
2021,10E,10E,CFD - Business Licence Inspection - FHB,1
2021,10E,10E,CFD - Land Search - Property Search,1
2021,10E,10E,CFD - Technical Services Review - FHB,1
2021,10E,10E,Compliance - Business Licence Concern,4
2021,10E,10E,Corporate - Face Covering Concerns,2
2021,10E,10E,Finance - Credit and Collection Inquiries,1
2021,10E,10E,Finance - ONLINE TIPP Agreement Request,1
2021,10E,10E,Finance - Property Tax Account Inquiry,1
2021,10E,10E,Roads - Dead Animal Pick-Up,1
2021,10E,10E,Roads - Debris on Street/Sidewalk/Boulevard,1
2021,10E,10E,Roads - Detour Inquiry,1
2021,10E,10E,Roads - Roadway Maintenance,3
2021,10E,10E,Roads - Signs - Missing - Damaged,6
2021,10E,10E,Roads - Snow and Ice Control,1
2021,10E,10E,WATR - Water Development Inquiry,1
2021,10E,10E,WATS - Bulk Water Station Inquiries,1
2021,10E,10E,WRS - Commercial Collection Services,4
2021,11B,11B,Parks - Garbage - WAM,1
2021,11B,11B,Roads - Dead Animal Pick-Up,2
2021,11B,11B,Roads - Debris on Street/Sidewalk/Boulevard,3
2021,11B,11B,Roads - Fence - Noise Barrier - Retaining Wall Repair,1
2021,11B,11B,Roads - Roadway Maintenance,2
2021,11B,11B,Roads - Signs - Traffic and Roadmarking,4
2021,11B,11B,Roads - Snow and Ice Control,2
2021,12A,12A,311 Contact Us,5
2021,12A,12A,After Hours Office of the Councillors - General Inquiry,2
2021,12A,12A,AS - Animal at Large,1
2021,12A,12A,AS - Livestock Emotional Support Animal,3
2021,12A,12A,ASMT - Assessment General Concern - After Hours and Overflow,2
2021,12A,12A,Bylaw - Material on Public Property,5
2021,12A,12A,Bylaw - Property Maintenance Concerns,1
2021,12A,12A,Bylaw - Spills Concerns,1
2021,12A,12A,Bylaw - Temporary Signs Infraction on City Property,1
2021,12A,12A,Bylaw - Vehicle Concerns,1
2021,12A,12A,CBS Concern - Building Without a Permit,1
2021,12A,12A,CBS Concern - Heating & Ventilation,1
2021,12A,12A,CBS Inspection - Cancellation or Reschedule,5
2021,12A,12A,CBS Inspection - Commercial or Multi-Family,22
2021,12A,12A,CBS Inspection - Electrical,4
2021,12A,12A,CBS Inspection - Furnace Replacement,1
2021,12A,12A,CBS Inspection - Gas,1
2021,12A,12A,CBS Inspection - Plumbing,1
2021,12A,12A,CBS Inspection - Residential Improvement Project - RIP,2
2021,12A,12A,CBS - RIM - Property Research,6
2021,12A,12A,CFD - Business Licence Inspection - FHB,7
2021,12A,12A,CFD - Fire Code and General Inquiries - FHB,2
2021,12A,12A,CFD - Fire Code Hazard Complaint - FHB,1
2021,12A,12A,CFD - Fire Safety Presentation,1
2021,12A,12A,CFD - Inspection - Business Licence - FHB,3
2021,12A,12A,CFD - Inspection - Life Safety Systems - FHB,1
2021,12A,12A,CFD - Lockbox Inquiry - FHB,1
2021,12A,12A,CFD - Lockbox Problem - FHB,1
2021,12A,12A,CFD - Mobile Food Concession Inspection - FHB,1
2021,12A,12A,CFD - Technical Services Review - FHB,1
2021,12A,12A,CGS - Calgary Growth Strategies - General Concerns,2
2021,12A,12A,CN - Subsidized Programs - Fair Entry,2
2021,12A,12A,Compliance - Business Licence Concern,4
2021,12A,12A,Compliance - Employee Complaint - Compliment,1
2021,12A,12A,Compliance - Vaccine Passport Bylaw,3
2021,12A,12A,CT - Bus Route or Bus Schedule,1
2021,12A,12A,ESM - Environmental and Safety Management Inquiries,1
2021,12A,12A,Facility Mgmt - Bulk Water Station Maintenance,1
2021,12A,12A,Finance - BTIPP Agreement Request,1
2021,12A,12A,Finance - Credit and Collection Inquiries,1
2021,12A,12A,Finance - ONLINE Property Tax Document Request,1
2021,12A,12A,Finance - ONLINE TIPP Agreement Request,6
2021,12A,12A,Finance - Property Tax Account Inquiry,30
2021,12A,12A,Finance - Tax Account Maintenance,1
2021,12A,12A,Finance - TIPP Agreement Request,4
2021,12A,12A,N/A,2
2021,12A,12A,Parks - Garbage - WAM,1
2021,12A,12A,Parks - Maintenance - WAM,1
2021,12A,12A,Parks - Pathway Concern - WAM,1
2021,12A,12A,Parks - Snow and Ice Concerns - WAM,1
2021,12A,12A,Parks - Tree Concern - WAM,2
2021,12A,12A,Parks - Wildlife Sightings,1
2021,12A,12A,Roads - Dead Animal Pick-Up,2
2021,12A,12A,Roads - Debris on Street/Sidewalk/Boulevard,7
2021,12A,12A,Roads Permits - Requests and Inquiries,1
2021,12A,12A,Roads - Pothole Maintenance,4
2021,12A,12A,Roads - Repaving Candidate Street and Inquiries,1
2021,12A,12A,Roads - Roadway Maintenance,5
2021,12A,12A,Roads - Signs - Missing - Damaged,10
2021,12A,12A,Roads - Snow and Ice Control,1
2021,12A,12A,Supply - General Inquiries,1
2021,12A,12A,TP - Community Traffic - Cycling - Pedestrian Inquiries,1
2021,12A,12A,TP - Future Road Planning and Upgrades,1
2021,12A,12A,TP - Noise Barrier Wall,1
2021,12A,12A,TP - Transportation Legal land Inquiries,1
2021,12A,12A,WATR - Erosion and Sediment Control,4
2021,12A,12A,WATR - Industrial Monitoring Inquiry,2
2021,12A,12A,WATR - Water Development Inquiry,5
2021,12A,12A,WATR - Water Reporting and Information,1
2021,12A,12A,WATS - Bulk Water Station Inquiries,3
2021,12A,12A,WATS - Catch Basin Concerns,1
2021,12A,12A,WATS - Drainage Concerns,2
2021,12A,12A,WATS - Fire Hydrant,1
2021,12A,12A,WATS - Industrial Monitoring Inquiry,1
2021,12A,12A,WATS - Location of Underground Water Lines,1
2021,12A,12A,WATS - Manhole Concerns,1
2021,12A,12A,WATS - Sewer Maintenance,1
2021,12A,12A,WATS - Spills Entering Storm System,1
2021,12A,12A,WATS - Wastewater Treatment Information,2
2021,12A,12A,WATS - Water Main Break or Leak,2
2021,12A,12A,WATS - Water Off-On Appointment,1
2021,12A,12A,WRS - Brochures,1
2021,12A,12A,WRS - Collection Schedule Inquiry,2
2021,12A,12A,WRS - Compost - Green Cart,5
2021,12A,12A,WRS - Programs,6
2021,12A,12A,WRS - Recycling - Blue Cart,2
2021,12A,12A,WRS - Special Collection,1
2021,12B,12B,Animal / Bylaw - Information Request,1
2021,12B,12B,AS - Animal at Large,3
2021,12B,12B,AS - Animal Injured,1
2021,12B,12B,AS - Pick Up Stray,2
2021,12B,12B,Bylaw - Disturbance and Behavioural Concerns,2
2021,12B,12B,Bylaw - Material on Public Property,3
2021,12B,12B,Bylaw - Waste and Recycling Infractions,1
2021,12B,12B,CAC - Public Infrastructure Inquiry,1
2021,12B,12B,CBS - Code Inquiry,1
2021,12B,12B,CBS Inspection - Commercial or Multi-Family,4
2021,12B,12B,Compliance - Vaccine Passport Bylaw,1
2021,12B,12B,Facility Mgmt - Civic Facility Inquiry,1
2021,12B,12B,Finance - ONLINE Property Tax Document Request,1
2021,12B,12B,Finance - ONLINE TIPP Agreement Request,1
2021,12B,12B,Finance - Property Tax Account Inquiry,2
2021,12B,12B,N/A,2
2021,12B,12B,Parks - Cemetery - Maintenance - WAM,1
2021,12B,12B,Parks - Garbage - WAM,4
2021,12B,12B,Parks - General Concerns,2
2021,12B,12B,Parks - Infrastructure - WAM,4
2021,12B,12B,Parks - Irrigation Maintenance - WAM,1
2021,12B,12B,Parks - Lost and Found - WAM,2
2021,12B,12B,Parks - Maintenance - WAM,3
2021,12B,12B,Parks - Natural Area Maintenance - WAM,3
2021,12B,12B,Parks - Pathway Concern - WAM,1
2021,12B,12B,Parks - Ralph Klein Park - Inquiries and Bookings,92
2021,12B,12B,Parks - Tree Concern - WAM,4
2021,12B,12B,Roads - Boulevard Maintenance,1
2021,12B,12B,Roads - Bridge - Tunnel - Underpass Concern,1
2021,12B,12B,Roads - Debris on Backlane,4
2021,12B,12B,Roads - Debris on Street/Sidewalk/Boulevard,11
2021,12B,12B,Roads - Detour Inquiry,1
2021,12B,12B,Roads - Pothole Maintenance,2
2021,12B,12B,Roads - Roadway Maintenance,6
2021,12B,12B,Roads - Signs - Missing - Damaged,2
2021,12B,12B,Roads - Snow and Ice Control,4
2021,12B,12B,Roads - Traffic or Pedestrian Light Repair,5
2021,12B,12B,Roads - Traffic Signal Timing Inquiry,1
2021,12B,12B,Stewardship of City Owned Land,1
2021,12B,12B,TP - Noise Barrier Wall,1
2021,12B,12B,WATR - Water Development Inquiry,1
2021,12B,12B,WATS - Construction Inquiry,1
2021,12B,12B,WATS - Spills Entering Storm System,1
2021,12B,12B,WATS - Storm Pond Concerns,2
2021,12B,12B,WRS - Collection Schedule Inquiry,1
2021,12B,12B,WRS - Commercial Collection Services,8
2021,12B,12B,WRS - Waste - Residential,1
2021,12C,12C,AS - Animal at Large,2
2021,12C,12C,AS - Animal Noise,3
2021,12C,12C,CBS Inspection - Plumbing,1
2021,12C,12C,CBS Inspection - Residential Improvement Project - RIP,1
2021,12C,12C,CFD - Safe Housing - FHB,1
2021,12C,12C,City Clerk's - General Concerns,1
2021,12C,12C,Finance - Credit and Collection Inquiries,1
2021,12C,12C,Finance - ONLINE TIPP Agreement Request,2
2021,12C,12C,Finance - Property Tax Account Inquiry,6
2021,12C,12C,N/A,2
2021,12C,12C,Roads - Debris on Street/Sidewalk/Boulevard,1
2021,12C,12C,Roads - Pothole Maintenance,1
2021,12C,12C,Roads - Roadway Maintenance,3
2021,12C,12C,WRS - Cart Management,1
2021,12C,12C,WRS - Commercial Collection Services,2
2021,12C,12C,WRS - Employee - Complaint Compliment,1
2021,12I,12I,Bylaw - Noise Concerns,1
2021,12I,12I,Corporate - Graffiti Concerns,3
2021,12I,12I,WATR - Erosion and Sediment Control,2
2021,12J,12J,Animal / Bylaw - Information Request,1
2021,12J,12J,ASMT - Assessment General Concern - After Hours and Overflow,1
2021,12J,12J,Bylaw - Material on Public Property,1
2021,12J,12J,Bylaw - Tree - Shrub Infraction,1
2021,12J,12J,CBS - DCI - Vehicle Infractions,3
2021,12J,12J,CFD - Fire Code and General Inquiries - FHB,2
2021,12J,12J,Compliance - Business Licence Concern,2
2021,12J,12J,Finance - Property Tax Account Inquiry,7
2021,12J,12J,Parks - Tree Concern - WAM,1
2021,12J,12J,Roads - Debris on Street/Sidewalk/Boulevard,2
2021,12J,12J,Roads - Detour Inquiry,1
2021,12J,12J,Roads - Employee Complaint - Compliment,1
2021,12J,12J,Roads - Pothole Maintenance,2
2021,12J,12J,Roads - Roadway Maintenance,17
2021,12J,12J,Roads - Signs - Missing - Damaged,1
2021,12J,12J,Roads - Signs - Traffic and Roadmarking,2
2021,12J,12J,Roads - Traffic Signal Timing Inquiry,1
2021,12J,12J,TI - Major Road Projects Inquiry,2
2021,12J,12J,TP - Future Road Planning and Upgrades,2
2021,12J,12J,WATS - Bulk Water Station Inquiries,1
2021,12J,12J,WRS - Landfill - Clean Fill,1
2021,12K,12K,CBS - RIM - Property Research,1
2021,12K,12K,Compliance - Business Licence Concern,1
2021,12K,12K,Roads - Roadway Maintenance,1
2021,12K,12K,Roads - Streetlight Maintenance,1
2021,12L,12L,After Hours Office of the Councillors - General Inquiry,1
2021,12L,12L,Bylaw - Long Grass - Weeds Infraction,3
2021,12L,12L,Bylaw - Property Maintenance Concerns,2
2021,12L,12L,CBS Inspection - Electrical,2
2021,12L,12L,Community Clean Up Event - Application,1
2021,12L,12L,Finance - Property Tax Account Inquiry,1
2021,12L,12L,N/A,1
2021,12L,12L,Parks - Natural Area Inquiries - WAM,1
2021,12L,12L,Parks - Pest Management,1
2021,12L,12L,Roads - Agricultural Crossing Request,1
2021,12L,12L,Roads - Debris on Street/Sidewalk/Boulevard,1
2021,12L,12L,Roads - Pothole Maintenance,9
2021,12L,12L,Roads - Roadway Maintenance,1
2021,13A,13A,Roads - Roadway Maintenance,1
2021,13C,13C,Bylaw - Material on Public Property,1
2021,13C,13C,Roads - Debris on Street/Sidewalk/Boulevard,3
2021,13C,13C,Roads - Roadway Maintenance,6
2021,13C,13C,Roads - Snow and Ice Control,3
2021,13E,13E,N/A,1
2021,13E,13E,Opinions on Business Units,1
2021,13E,13E,Roads - Roadway Maintenance,4
2021,13E,13E,Roads - Snow and Ice Control,2
2021,13F,13F,311 Contact Us,2
2021,13F,13F,After Hours Office of the Councillors - General Inquiry,2
2021,13F,13F,Bylaw - Material on Public Property,1
2021,13F,13F,Finance - ONLINE Property Tax Document Request,1
2021,13F,13F,Finance - Property Tax Account Inquiry,1
2021,13F,13F,Roads - Debris on Street/Sidewalk/Boulevard,2
2021,13F,13F,Roads - Pothole Maintenance,2
2021,13F,13F,Roads - Roadway Maintenance,4
2021,13F,13F,Roads - Snow and Ice Control,1
2021,13F,13F,Roads - Traffic or Pedestrian Light Repair,2
2021,13F,13F,Roads - Traffic Signal Timing Inquiry,10
2021,13G,13G,AS - Animal at Large,1
2021,13G,13G,Bylaw - Disturbance and Behavioural Concerns,1
2021,13G,13G,Compliance - Business Licence Concern,1
2021,13G,13G,Finance - ONLINE Property Tax Document Request,1
2021,13G,13G,Finance - Property Tax Account Inquiry,2
2021,13G,13G,Law - Risk Management and Claims,1
2021,13G,13G,Roads - Dead Animal Pick-Up,1
2021,13G,13G,Roads - Debris on Backlane,1
2021,13G,13G,Roads - Debris on Street/Sidewalk/Boulevard,2
2021,13G,13G,Roads - Detour Urgent (Safety) Concerns,1
2021,13G,13G,Roads - Pothole Maintenance,6
2021,13G,13G,Roads - Roadway Maintenance,1
2021,13G,13G,Roads - Signs - Missing - Damaged,1
2021,13G,13G,Roads - Snow and Ice Control,5
2021,13G,13G,Roads - Traffic or Pedestrian Light Repair,2
2021,13G,13G,Roads - Traffic Signal Timing Inquiry,36
2021,13G,13G,TI - Connections to South West Ring Road,1
2021,13H,13H,Roads - Detour Urgent (Safety) Concerns,1
2021,13H,13H,Roads - Pothole Maintenance,1
2021,13H,13H,Roads - Repaving Candidate Street and Inquiries,1
2021,13H,13H,Roads - Roadway Maintenance,1
2021,13H,13H,Roads - Signs - Missing - Damaged,1
2021,13I,13I,Parks - Mowing Request - WAM,1
2021,13I,13I,Roads - Signs - Traffic and Roadmarking,1
2021,13I,13I,Roads - Traffic Signal Timing Inquiry,4
2021,13J,13J,ASMT - Assessment General Concern - After Hours and Overflow,1
2021,13J,13J,Bylaw - Long Grass - Weeds Infraction,1
2021,13J,13J,Finance - Property Tax Account Inquiry,1
2021,13J,13J,Roads - Boulevard Maintenance,1
2021,13J,13J,Roads - Signs - Traffic and Roadmarking,4
2021,13L,13L,Roads - Debris on Street/Sidewalk/Boulevard,1
2021,13M,13M,AS - Animal at Large,2
2021,13M,13M,AT - Property Tax Account Inquiry,1
2021,13M,13M,Bylaw - Noise Concerns,1
2021,13M,13M,CBS Concern - Building Without a Permit,1
2021,13M,13M,CFD - Fire Code and General Inquiries - FHB,1
2021,13M,13M,CFD - Tank Inspection - FHB,1
2021,13M,13M,Finance - Property Tax Account Inquiry,1
2021,13M,13M,Parks - Wildlife Sightings,2
2021,13M,13M,Roads - Dead Animal Pick-Up,1
2021,13M,13M,Roads - Debris on Street/Sidewalk/Boulevard,1
2021,13M,13M,Roads - Pothole Maintenance,1
2021,13M,13M,WATS - Water Treatment Inquiries,1
2021,13N,13N,VFH - Taxi/Limousine/TNC (Ride Sharing) Concern,1
2021,ABB,ABBEYDALE,311 Contact Us,28
2021,ABB,ABBEYDALE,After Hours Office of the Councillors - General Inquiry,7
2021,ABB,ABBEYDALE,After Hours Transit - General Concerns,2
2021,ABB,ABBEYDALE,Animal / Bylaw - Employee Complaint - Compliment,1
2021,ABB,ABBEYDALE,Animal / Bylaw - Information Request,10
2021,ABB,ABBEYDALE,AS - Animal at Large,22
2021,ABB,ABBEYDALE,AS - Animal Bite,3
2021,ABB,ABBEYDALE,AS - Animal Chase - Threat,4
2021,ABB,ABBEYDALE,AS - Animal Damaging Pet or Property,1
2021,ABB,ABBEYDALE,AS - Animal Injured,1
2021,ABB,ABBEYDALE,AS - Animal Licence - Concerns on Existing,9
2021,ABB,ABBEYDALE,AS - Animal Noise,4
2021,ABB,ABBEYDALE,AS - Animal Tethered -Tied,1
2021,ABB,ABBEYDALE,AS - Lost and Found Animal,9
2021,ABB,ABBEYDALE,ASMT - Assessment General Concern - After Hours and Overflow,3
2021,ABB,ABBEYDALE,AS - Pick Up Stray,30
2021,ABB,ABBEYDALE,AS - Rat Sighting,1
2021,ABB,ABBEYDALE,AT - Property Tax Account Inquiry,2
2021,ABB,ABBEYDALE,Bylaw - Disturbance and Behavioural Concerns,7
2021,ABB,ABBEYDALE,Bylaw - Long Grass - Weeds Infraction,26
2021,ABB,ABBEYDALE,Bylaw - Material on Public Property,52
2021,ABB,ABBEYDALE,Bylaw - Noise Concerns,6
2021,ABB,ABBEYDALE,Bylaw - Property Maintenance Concerns,7
2021,ABB,ABBEYDALE,Bylaw - Snow and Ice on Sidewalk,28
2021,ABB,ABBEYDALE,Bylaw - Temporary Signs Infraction on City Property,23
2021,ABB,ABBEYDALE,Bylaw - Tree - Shrub Infraction,3
2021,ABB,ABBEYDALE,Bylaw - Vehicle Concerns,2
2021,ABB,ABBEYDALE,Bylaw - Waste and Recycling Infractions,18
2021,ABB,ABBEYDALE,Calgary Housing - General Inquiry,2
2021,ABB,ABBEYDALE,CBS - Code Inquiry,2
2021,ABB,ABBEYDALE,CBS Concern - Building Without a Permit,5
2021,ABB,ABBEYDALE,CBS Concern - Electrical,1
2021,ABB,ABBEYDALE,CBS Concern - Plumbing and Gas,1
2021,ABB,ABBEYDALE,CBS - DCI - Vehicle Infractions,15
2021,ABB,ABBEYDALE,CBS - Infill Construction Concerns,1
2021,ABB,ABBEYDALE,CBS Inspection - Cancellation or Reschedule,7
2021,ABB,ABBEYDALE,CBS Inspection - Commercial or Multi-Family,10
2021,ABB,ABBEYDALE,CBS Inspection - Electrical,55
2021,ABB,ABBEYDALE,CBS Inspection - Furnace Replacement,28
2021,ABB,ABBEYDALE,CBS Inspection - Gas,8
2021,ABB,ABBEYDALE,CBS Inspection - Gas Fireplace Installation,1
2021,ABB,ABBEYDALE,CBS Inspection - Heating &amp; Ventilation,1
